,match_id,total,date,year,gender,domain,title
5524,103387,"Hamilton 1994, Ross 1894",2017-02-06,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5525,103578,"Mount Healthy 2070, Little Miami 1600",2017-02-06,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5526,103388,"McAuley 2005, Ross 1949",2017-02-08,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5527,105682,"Sycamore 2194, Harrison 1975",2017-02-09,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5528,103579,"Fairfield 2403, Mount Healthy 2095",2017-02-09,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5529,103256,"Little Miami 1487, Talawanda 1384",2017-02-14,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5530,103389,"Sycamore 2063, Ross 1691",2017-02-15,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5531,104079,"Northwest 2316, McCauley 2153",2017-02-16,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5532,106636,Little Miami at Sectionals ,2017-02-22,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5533,106976,Talawanda at Sectionals ,2017-02-22,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5534,106496,Mount Healthy at Sectionals ,2017-02-22,2016-2017,215,http://www.swocsports.com/,Southwest Ohio Conference
5535,101036,"Reading 1721, Ursuline Academy 1355",2016-11-18,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5536,102185,"Mount Notre Dame 2162, Deer Park 1589",2016-11-22,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5537,101173,"St. Ursula 1903, Roger Bacon 1707",2016-11-22,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5538,101174,"St. Ursula 1959, Walnut Hills 1539",2016-11-28,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5539,102186,"Mount Notre Dame 2144, Mason 1586",2016-11-28,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5540,102187,"Princeton 2090, Mount Notre Dame 1919",2016-11-29,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5541,102390,"Oak Hills 1970, Mercy 1922",2016-11-29,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5542,105904,"Seton 2234, Talawanda 1155",2016-11-30,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5543,102391,"Mercy 2341, Lakota East 1794",2016-11-30,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5544,101175,"St. Ursula 1868, Purcell Marian 1234",2016-11-30,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5545,102188,"Mount Notre Dame 1963, Kings 1723",2016-12-01,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5546,101151,"Colerain 2326, St. Ursula 1921",2016-12-01,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5547,100924,"Mount Notre Dame 2014, Ursuline Academy 1567",2016-12-02,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5548,105408,Mercy at Big Blue Challenge ,2016-12-04,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5549,101150,St. Ursula at Big Blue Challenge ,2016-12-04,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5550,102189,Mount Notre Dame at Big Blue Challenge **score not reported**,2016-12-04,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5551,105714,Seton at Hamilton Big Blue **score not reported**,2016-12-04,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5552,105717,McAuley at Hamilton Big Blue **score not reported**,2016-12-04,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5553,102393,"Mercy 2006, Winton Woods 1964",2016-12-05,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5554,101156,"St. Ursula 1640, Ursuline Academy 1334",2016-12-06,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5555,102394,"Mercy 2102, McAuley 1585",2016-12-06,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5556,102190,"Seton 2089, Mount Notre Dame 2014",2016-12-06,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5557,105847,"Northwest 2470, Seton 2431",2016-12-07,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5558,101157,"St. Ursula 2227, Mount Notre Dame 2176",2016-12-08,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5559,104035,"Mercy 2094, Ursuline Academy 1503",2016-12-08,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5560,105721,"Seton 2177, McAuley 2048",2016-12-08,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5561,105555,"Ursuline Academy 1355, Middletown Christian 1107",2016-12-09,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5562,105906,Seton at Holiday Classic ,2016-12-10,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5563,101154,"Sacred Heart Academy 1852, St. Ursula 1813",2016-12-10,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5564,102395,Mercy at Holiday Classic ,2016-12-10,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5565,102192,"Fairfield 2359, Mount Notre Dame 1909",2016-12-12,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5566,101155,"St. Ursula 1920, McAuley 1807",2016-12-13,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5567,102396,"Seton 2449, Mercy 2111",2016-12-13,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5568,106055,"Seton 2388, Fairfield 2292",2016-12-14,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5569,100925,"Seton 2281, Ursuline Academy 1485",2016-12-15,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5570,101158,"Mercy 2027, St. Ursula 2012",2016-12-15,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5571,102194,"Mercy 2231, Mount Notre Dame 2035",2017-01-03,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5572,101159,"Seton 2441, St. Ursula 1866",2017-01-03,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5573,100927,"McAuley 1713, Ursuline Academy 1575",2017-01-03,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5574,102195,"Wilmington 2115, Mount Notre Dame 1796, Clinton Massie 822",2017-01-04,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5575,106156,Seton at Bearcat Open ,2017-01-06,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5576,102398,Mercy at Cincinnati High School Classic ,2017-01-06,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5577,102399,Mercy at Back to School Bash ,2017-01-07,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5578,101162,"St. Ursula 2116, Mason 1712",2017-01-10,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5579,102400,"Mercy 2481, Badin 2256",2017-01-11,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5580,106305,"Seton 2119, Mason 1569",2017-01-11,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5581,100931,"Mercy 2137, Ursuline Academy 1553",2017-01-12,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5582,101163,"Winton Woods 2002, St. Ursula 1976",2017-01-12,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5583,106304,Seton at Lancer Baker Bash ,2017-01-14,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5584,106270,Mercy at Lancer Baker Bash ,2017-01-15,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5585,105724,McAuley at Lancer Baker Bash ,2017-01-15,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5586,101164,"St. Ursula 2063, Ursuline Academy 1718",2017-01-17,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5587,102197,"Seton 2403, Mount Notre Dame 1957",2017-01-17,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5588,102401,"Mercy 2180, McAuley 1901",2017-01-17,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5589,105722,"Seton 2105, McAuley 1981",2017-01-18,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5590,101165,"Seton 2236, St. Ursula 2125",2017-01-19,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5591,102198,"Mercy 2078, Mount Notre Dame 1879",2017-01-19,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5592,100933,"Seton 2301, Ursuline Academy 1502",2017-01-24,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5593,102200,"McAuley 1990, Mount Notre Dame 1939",2017-01-24,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5594,101166,"Mercy 2268, St. Ursula 2092",2017-01-24,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5595,106394,"Seton 2508, Glen Este 2243",2017-01-25,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5596,100935,"Mount Notre Dame 1856, Ursuline Academy 1423",2017-01-26,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5597,102403,"Mercy 2366, Seton 2365",2017-01-26,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5598,101167,"St. Ursula 2206, McAuley 2121",2017-01-26,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5599,100932,"McAuley 2045, Ursuline Academy 1667",2017-01-27,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5600,106300,"St. Ursula 2161, Mount Notre Dame 2075",2017-01-27,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5601,106473,"Seton 3258, Mount Notre Dame 2836, Ursuline Academy 2318",2017-01-30,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5602,106471,"Mercy 3338, Mount Notre Dame 2836, McAuley 2719",2017-01-30,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5603,106470,"Mercy 3338, Seton 3258, St. Ursula 2928",2017-01-30,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5604,104083,"Sycamore 2111, Ursuline Academy 1630",2017-01-31,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5605,106207,"Mount Notre Dame 1874, Turpin 1752",2017-01-31,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5606,102404,"Mercy 2268, Princeton 2102",2017-01-31,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5607,105727,"Seven Hills 2059, McAuley 1836",2017-02-01,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5608,106274,"Mount Notre Dame 1926, McAuley 1810",2017-02-02,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5609,106466,"Oak Hills 2359, Seton 2304",2017-02-02,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5610,106023,"Mercy 2137, Winton Woods 1871",2017-02-02,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5611,105728,"Fairfield 2496, McAuley 2060",2017-02-06,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5612,101169,"St. Ursula 1822, Wyoming 1656",2017-02-06,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5613,105556,"Ursuline Academy 1726, Middletown Christian 1571",2017-02-07,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5614,106522,"Franklin 2417, Seton 2285",2017-02-07,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5615,101170,"St. Ursula 2115, Anderson 1788",2017-02-08,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5616,106535,"McAuley 2005, Ross 1949",2017-02-08,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5617,106299,"St. Ursula 2191, Seven Hills 2062, Norwood 1506",2017-02-09,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5618,105883,"Turpin 1983, Ursuline Academy 1875",2017-02-10,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5619,102203,"Milford 2301, Mount Notre Dame 1977",2017-02-14,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5620,105730,"Oak Hills 2504, McAuley 2101",2017-02-15,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5621,101172,"St. Ursula 2166, Winton Woods 2089",2017-02-16,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5622,105731,"Northwest 2316, McAuley 2153",2017-02-16,2016-2017,215,http://ggcl.gclsports.com/,Girls Greater Catholic League
5623,103337,"Glen Este 2683, Scyamore 2418",2016-11-18,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5624,102026,"Loveland 2379, Lakota West 2205",2016-11-21,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5625,102436,"Amelia 2315, Kings 2268",2016-11-21,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5626,103868,"Walnut Hills 2044, Norwood 1811",2016-11-22,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5627,102437,"Lebanon 2580, Kings 2453",2016-11-22,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5628,101584,"Anderson 2586, Milford 2561",2016-11-28,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5629,101558,"Glen Este 2356, Walnut Hills 2174",2016-11-29,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5630,102028,"Turpin 2437, Loveland 2312",2016-11-29,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5631,102438,"Kings 2437, Withrow 1876",2016-11-29,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5632,101585,"Milford 2111, Anderson 2041",2016-11-30,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5633,102059,"Loveland 2323, Turpin 2086",2016-11-30,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5634,102439,"Kings 2283, Withrow 1911",2016-11-30,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5635,101559,"Glen Este 2358, Walnut Hills 2073",2016-12-01,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5636,103750,"McNicholas 2365, Turpin 2283",2016-12-02,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5637,104510,Anderson at Big Blue Challenge ,2016-12-03,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5638,105560,Kings at Big Blue Challenge ,2016-12-03,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5639,102143,"Milford 2292, Loveland 2044",2016-12-05,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5640,103751,"Glen Este 2466, Turpin 2309",2016-12-05,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5641,105400,"Withrow 1801, Summit Country Day 1701",2016-12-05,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5642,102441,"Kings 2602, Anderson 2548",2016-12-05,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5643,103752,"Glen Este 2748, Turpin 2370",2016-12-06,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5644,101560,"Walnut Hills 2330, Withrow 2007",2016-12-06,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5645,102442,"Kings 2492, Anderson 2382",2016-12-06,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5646,102144,"Milford 2460, Loveland 2239",2016-12-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5647,103753,"Lakota East 2588, Turpin 2379",2016-12-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5648,105399,"Purcell Marion 1878, Withrow 1780",2016-12-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5649,101561,"Walnut Hills 2185, Withrow 1840",2016-12-08,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5650,105877,Milford at Holiday Classic ,2016-12-11,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5651,104521,Glen Este at Holiday Classic ,2016-12-11,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5652,102039,Loveland at Holiday Classic ,2016-12-11,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5653,103754,Turpin at Holiday Classic **score not reported**,2016-12-11,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5654,104511,Anderson at Holiday Classic ,2016-12-11,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5655,101589,"Glen Este 2687, Milford 2563",2016-12-12,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5656,102041,"Kings 2350, Loveland 2069",2016-12-13,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5657,103755,"Amelia 2379, Turpin 2272",2016-12-13,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5658,101590,"Glen Este 2454, Milford 2277",2016-12-14,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5659,102042,"Kings 2336, Loveland 2304",2016-12-14,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5660,101592,"Elder 2667, Milford 2503",2016-12-15,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5661,104522,Glen Este at Wright State Raider ,2016-12-17,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5662,105401,"Withrow 2124, Norwood 2005",2016-12-19,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5663,102443,"Kings 2414, Little Miami 2220",2016-12-20,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5664,104514,"Anderson 2252, Moeller 2211",2017-01-02,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5665,101562,"Turpin 2223, Walnut Hills 2190",2017-01-03,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5666,101593,"Milford 2603, Amelia 1847",2017-01-04,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5667,102043,"Loveland 2256, Goshen 2048",2017-01-04,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5668,101564,Walnut Hills at High School Classic ,2017-01-06,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5669,106059,Withrow at SWOC/ECC Tournament ,2017-01-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5670,101565,Walnut Hills at SWOC/ECC ,2017-01-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5671,104515,Anderson at SWOC/ECC Tournament ,2017-01-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5672,102044,Loveland at SWOC/ECC Conference Tournament ,2017-01-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5673,104523,Glen Este at ECC/SWOC Tournament ,2017-01-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5674,101594,Milford at ECC/SWOC Challenge ,2017-01-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5675,103756,Turpin at ECC/SWOC Tournament **score not reported**,2017-01-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5676,102444,Kings at ECC/SWOC Tournament **score not reported**,2017-01-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5677,101595,"Milford 2756, Turpin 2434",2017-01-09,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5678,102445,"Glen Este 2627, Kings 2622",2017-01-09,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5679,101566,"Anderson 2334, Walnut Hills 2134",2017-01-10,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5680,102045,"Loveland 2508, Withrow 2025",2017-01-10,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5681,102446,"Kings 2548, Glen Este 2547",2017-01-10,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5682,101597,"Milford 2358, Turpin 2274",2017-01-11,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5683,102046,"Loveland 2272, Withrow 1892",2017-01-11,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5684,101567,"Anderson 2290, Walnut Hills 2043",2017-01-12,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5685,101579,Walnut Hills at Lancer Baker Bash ,2017-01-14,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5686,104524,Glen Este at Lancer Bash ,2017-01-14,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5687,101598,Milford at LaSalle Baker Bash ,2017-01-14,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5688,105510,"Withrow 2144, Clark Montessori 1831",2017-01-17,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5689,101568,"Walnut Hills 2172, Wyoming 1795",2017-01-17,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5690,101599,"Milford 2221, Goshen 1983",2017-01-17,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5691,103758,"Middletown 2348, Turpin 2064",2017-01-17,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5692,106019,"Anderson 2398, Withrow 2012",2017-01-18,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5693,101569,"Walnut Hills 2484, Summit Country Day 1918",2017-01-18,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5694,102048,"Loveland 2295, Seven Hills 1774",2017-01-18,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5695,102447,"Kings 2580, Little Miami 2398",2017-01-18,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5696,106157,"Anderson 2211, Withrow 1141",2017-01-19,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5697,102049,"Amelia 2440, Loveland 2299",2017-01-19,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5698,101571,"Walnut Hills 2208, Seven Hills 1951",2017-01-19,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5699,101600,"Milford 2308, Goshen 2228",2017-01-19,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5700,102448,"Ross 2539, Kings 2509",2017-01-19,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5701,101572,"Northwest 2812, Walnut Hills 2291",2017-01-23,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5702,104525,"Glen Este 2339, Withrow 2184",2017-01-23,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5703,102449,"Kings 2407, Turpin 2181",2017-01-23,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5704,102050,"Anderson 2353, Loveland 2320",2017-01-24,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5705,104526,"Glen Este 2524, Withrow 1984",2017-01-24,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5706,102450,"Kings 2346, Turpin 2061",2017-01-24,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5707,104527,"Elder 2555, Glen Este 2269",2017-01-25,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5708,101573,"Milford 2513, Walnut Hills 2205",2017-01-25,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5709,106309,"Norwood 2056, Withrow 1876",2017-01-25,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5710,102052,"Anderson 2311, Loveland 2192",2017-01-25,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5711,101601,"Milford 2477, Walnut Hills 2327",2017-01-26,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5712,104517,"Goshen 2128, Anderson 2014",2017-01-26,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5713,104518,"Glen Este 2648, Anderson 2420",2017-01-30,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5714,101576,"Walnut Hills 2337, Purcell Marian 2041",2017-01-30,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5715,103760,"Turpin 2311, Withrow 1554",2017-01-30,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5716,105511,"Turpin 2311, Withrow 1554",2017-01-30,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5717,105405,"Turpin 2176, Withrow 1285",2017-01-31,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5718,103761,"Turpin 2176, Withrow 1285",2017-01-31,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5719,104519,"Glen Este 2466, Anderson 2345",2017-01-31,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5720,101602,"Kings 2699, Milford 2564",2017-01-31,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5721,101603,"Milford 2358, Kings 2335",2017-02-01,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5722,101839,"Walnut Hills 2541, Loveland 2264",2017-02-01,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5723,101840,"Loveland 2364, Walnut Hills 2185",2017-02-02,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5724,105406,"Clark Montessori 1947, Withrow 1478",2017-02-02,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5725,103762,"Turpin 2174, Goshen 1969",2017-02-03,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5726,104528,Glen Este at Centerville Elks Invite ,2017-02-04,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5727,102054,"Glen Este 2521, Loveland 2458",2017-02-06,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5728,103763,"Turpin 2409, Anderson 2383",2017-02-06,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5729,101604,"Milford 2649, Withrow 1752",2017-02-06,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5730,101605,"Milford 2554, Reading 1960",2017-02-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5731,103764,"Anderson 2627, Turpin 2234",2017-02-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5732,101581,"Kings 2496, Walnut Hills 2393",2017-02-07,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5733,101606,"Milford 2129, Withrow 1698",2017-02-08,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5734,106426,"Lakota West 2454, Turpin 2135",2017-02-08,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5735,102055,"Loveland 2473, Glen Este 2323",2017-02-08,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5736,102056,"Deer Park 2419, Loveland 2364",2017-02-09,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5737,104520,"Elder 2675, Anderson 2217",2017-02-09,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
5738,102452,"Kings 2426, Walnut Hills 2082",2017-02-09,2016-2017,137,https://eccsports.com/,Eastern Cincinnati Conference
